trade_sequence,price,entropy
1646.0,2.2938,-0.5791801957271486
1647.0,2.2938,-0.5784899693544432
1648.0,2.2938,-0.5778000292170837
1649.0,2.2938,-0.578506768608423
1650.0,2.2938,-0.5778115463503586
1651.0,2.2938,-0.5771166206030256
1652.0,2.2938,-0.57642200244231
1653.0,2.2938,-0.5757276935503934
1654.0,2.2938,-0.5750336956025464
1655.0,2.2938,-0.5743400102663279
1656.0,2.2938,-0.5722440028375577
1657.0,2.2938,-0.5715568659669013
1659.0,2.2939,-0.5699871302503408
1660.0,2.2939,-0.5693010610248123
1664.0,2.2938,-0.5676509104136722
1666.0,2.2939,-0.5652315653779133
1667.0,2.2939,-0.5645474989972168
1668.0,2.2939,-0.5638637633890111
1669.0,2.2939,-0.5631803489884112
1670.0,2.2939,-0.5624972573661959
1671.0,2.2939,-0.5618144900869195
1672.0,2.2939,-0.561132048708078
1673.0,2.2939,-0.5604499347799958
1675.0,2.2938,-0.5593808736779123
1679.0,2.2939,-0.5563405233643277
1680.0,2.2939,-0.5556608316663071
1681.0,2.2939,-0.5549814848765457
1682.0,2.2939,-0.5543024789588754
1683.0,2.2939,-0.5536238153970606
1684.0,2.2939,-0.5529454956669682
1685.0,2.2939,-0.552267521238831
1686.0,2.2939,-0.5515898935760168
1689.0,2.2939,-0.5496073862610329
1690.0,2.2939,-0.5489309342681138
1691.0,2.2939,-0.5482548550669761
1692.0,2.2939,-0.5480970692036848
1693.0,2.2939,-0.5474194795762632
1694.0,2.2939,-0.54674225298599
1695.0,2.2939,-0.5460653923577884
1696.0,2.2939,-0.5453888990832543
1697.0,2.2939,-0.5447127745465286
1698.0,2.2939,-0.5440370201265592
1700.0,2.294,-0.5419247852541523
1701.0,2.294,-0.541252778434951
1702.0,2.294,-0.5405811415767363
1703.0,2.294,-0.5399098753143927
1704.0,2.294,-0.5392389809929581
1705.0,2.294,-0.5385684599513987
1706.0,2.294,-0.5378983135221646
1707.0,2.294,-0.537228543031364
1708.0,2.294,-0.5365591497989664
1709.0,2.294,-0.5358901351385117
1710.0,2.294,-0.5352194291718135
1712.0,2.2941,-0.5336955308325941
1715.0,2.2941,-0.5316957581943603
1716.0,2.2941,-0.5310295983561873
1717.0,2.2941,-0.5303638279198053
1718.0,2.2941,-0.5296984477281058
1719.0,2.2941,-0.5291037876419749
1720.0,2.2941,-0.5284388857009603
1721.0,2.2941,-0.5277743785304192
1722.0,2.2941,-0.5271102673879037
1723.0,2.2941,-0.5264465534988063
1724.0,2.2941,-0.5257832380815304
1725.0,2.2941,-0.5251203223494822
1727.0,2.2942,-0.5236516092558062
1728.0,2.2942,-0.5228830779129625
1729.0,2.2942,-0.5222177876601707
1730.0,2.2942,-0.5215573596041126
1731.0,2.2942,-0.5208978282823855
1732.0,2.2942,-0.5207295202353472
1733.0,2.2942,-0.5195776085423358
1734.0,2.2942,-0.5189188134791709
1735.0,2.2942,-0.5182604292035268
1736.0,2.2942,-0.5176024568615787
1737.0,2.2942,-0.5169448975943695
1738.0,2.2942,-0.5162877525381797
1739.0,2.2942,-0.5156310228224036
1740.0,2.2942,-0.5149747095710643
1741.0,2.2942,-0.5143188139023638
1742.0,2.2942,-0.5136633369288415
1743.0,2.2942,-0.5130082797571104
1744.0,2.2942,-0.5123536434879921
1746.0,2.2943,-0.5108636237189152
1747.0,2.2943,-0.5102104250179675
1748.0,2.2943,-0.5095576518035482
1749.0,2.2943,-0.5089053050168348
1750.0,2.2943,-0.5082533857233599
1751.0,2.2943,-0.5076018949834205
1752.0,2.2943,-0.5069508338508517
1753.0,2.2943,-0.5063002033746138
1754.0,2.2943,-0.5056500045979386
1756.0,2.2944,-0.5041706413962821
1757.0,2.2944,-0.5035219132490565
1758.0,2.2944,-0.5028736211420717
1759.0,2.2944,-0.5022326088187994
1760.0,2.2944,-0.5015851612197963
1761.0,2.2944,-0.5009381526440624
1762.0,2.2944,-0.500291584089609
1763.0,2.2944,-0.4996454565482131
1765.0,2.2945,-0.498213121076648
1766.0,2.2945,-0.4975683146029764
1767.0,2.2945,-0.4969239659925141
1768.0,2.2945,-0.4962800638253762
1769.0,2.2945,-0.4956366090594949
1770.0,2.2945,-0.4949936026474725
1771.0,2.2945,-0.4943510455366356
1772.0,2.2945,-0.4937089386685513
1773.0,2.2945,-0.4930672829801084
1775.0,2.2946,-0.4916084074269172
1776.0,2.2946,-0.4909682698700066
1777.0,2.2946,-0.4903285994044134
1778.0,2.2946,-0.4896893847974797
1779.0,2.2946,-0.4890506269527562
1780.0,2.2946,-0.4884123267694359
1781.0,2.2946,-0.4877744851408138
1783.0,2.2947,-0.4865511022438062
1784.0,2.2947,-0.4859137218642081
1785.0,2.2947,-0.4857953096934673
1787.0,2.2946,-0.4839445807196644
1788.0,2.2946,-0.4833100286354961
1789.0,2.2946,-0.4826759327583412
1790.0,2.2946,-0.4820423031247985
1791.0,2.2946,-0.4814091405771746
1792.0,2.2946,-0.4807764459529345
1793.0,2.2946,-0.4801442200842905
1794.0,2.2946,-0.479512463798682
1795.0,2.2946,-0.4788811779183189
1796.0,2.2946,-0.4782503632605535
1797.0,2.2946,-0.4776200206375653
1798.0,2.2946,-0.4769901508570488
1799.0,2.2946,-0.4763607547210253
1800.0,2.2946,-0.4757318330272174
1801.0,2.2946,-0.475103386567877
1802.0,2.2946,-0.4744754161310561
1803.0,2.2946,-0.4738479224991219
1804.0,2.2946,-0.4732209064502583
1805.0,2.2946,-0.472594368756832
1806.0,2.2946,-0.4719683101877352
1807.0,2.2946,-0.4713427315058014
1809.0,2.2945,-0.4702640719838701
1810.0,2.2945,-0.4696397732156645
1811.0,2.2945,-0.4690159483743814
1812.0,2.2945,-0.468392607121274
1813.0,2.2945,-0.4677697501913009
1814.0,2.2945,-0.4671473783157055
1815.0,2.2945,-0.4665254922200715
1816.0,2.2945,-0.4659040926257203
1817.0,2.2945,-0.4652831802488366
1818.0,2.2945,-0.4646627558016281
1819.0,2.2945,-0.4640428199909965
1820.0,2.2945,-0.4634233735192384
1821.0,2.2945,-0.4628044170842861
1823.0,2.2944,-0.4617366631343003
1824.0,2.2944,-0.4611190158483744
1825.0,2.2944,-0.460501852647762
1826.0,2.2944,-0.4598851828721453
1827.0,2.2944,-0.4592690071925296
1828.0,2.2944,-0.4586533262751655
1829.0,2.2944,-0.458038140781723
1830.0,2.2944,-0.4574234513699796
1831.0,2.2944,-0.4568092586924546
1832.0,2.2944,-0.4561955633975123
1833.0,2.2944,-0.4555823661287181
1834.0,2.2944,-0.4549696675257176
1835.0,2.2944,-0.4543574682231508
1836.0,2.2944,-0.4537457688513452
1837.0,2.2944,-0.4531345700361826
1838.0,2.2944,-0.4525238723994504
1839.0,2.2944,-0.4519136765579922
1840.0,2.2944,-0.45130398312441
1842.0,2.2943,-0.450251544761838
1843.0,2.2943,-0.449643196239798
1844.0,2.2943,-0.4490353441963704
1845.0,2.2943,-0.448427997542851
1846.0,2.2943,-0.4478211568661828
1848.0,2.2944,-0.4469745376796638
1849.0,2.2944,-0.4463667871238164
1850.0,2.2944,-0.4457597132628769
1851.0,2.2944,-0.4451531556311013
1852.0,2.2944,-0.4445471147750121
1854.0,2.2945,-0.4426584707189983
1855.0,2.2945,-0.4420565288790452
1856.0,2.2945,-0.4414551088239865
1857.0,2.2945,-0.4408542010131676
1858.0,2.2945,-0.4402538059816903
1859.0,2.2945,-0.4396539242597871
1861.0,2.2946,-0.4382780462581181
1862.0,2.2946,-0.4376799492175441
1863.0,2.2946,-0.4370858281101689
1864.0,2.2946,-0.4364887511183464
1865.0,2.2946,-0.4358921903612434
1866.0,2.2946,-0.4352961463406726
1867.0,2.2946,-0.434700619554107
1869.0,2.2947,-0.4333505590071276
1870.0,2.2947,-0.4327567550890306
1871.0,2.2947,-0.4321634764671984
1872.0,2.2947,-0.4315707175000743
1873.0,2.2947,-0.4309784786599143
1874.0,2.2947,-0.4303867604151753
1875.0,2.2947,-0.4297955632304573
1877.0,2.2948,-0.4284659244695313
1878.0,2.2948,-0.4278764104285228
1879.0,2.2948,-0.427287428459622
1880.0,2.2948,-0.426698969950837
1881.0,2.2948,-0.42611103534237
1882.0,2.2948,-0.4255236250703993
1883.0,2.2948,-0.4249367395671829
1884.0,2.2948,-0.4243503792610841
1885.0,2.2948,-0.4237645445768286
1887.0,2.2949,-0.4228056823109545
1888.0,2.2949,-0.4221019030095189
1889.0,2.2949,-0.4215171813217658
1890.0,2.2949,-0.4209329911584356
1891.0,2.2949,-0.4203493326876166
1892.0,2.2949,-0.4197662062994872
1893.0,2.2949,-0.4191836123803081
1895.0,2.295,-0.4175985712589924
1896.0,2.295,-0.4170114414746301
1897.0,2.295,-0.416432433571473
1898.0,2.295,-0.415853642997752
1899.0,2.295,-0.4152975467086892
1900.0,2.295,-0.4147200297182196
1901.0,2.295,-0.4141430444744456
1902.0,2.295,-0.413566591340849
1903.0,2.295,-0.4129906706741545
1904.0,2.295,-0.4124152828272905
1905.0,2.295,-0.4118404281497371
1906.0,2.295,-0.4112661069873147
1907.0,2.295,-0.4106923196824285
1909.0,2.2951,-0.409483100718388
1910.0,2.2951,-0.4088098957752386
1911.0,2.2951,-0.4082282157553324
1912.0,2.2951,-0.407657376095095
1913.0,2.2951,-0.4070870719251513
1915.0,2.295,-0.4065566321741666
1917.0,2.2951,-0.4049743163614048
1918.0,2.2951,-0.4044058704912819
1919.0,2.2951,-0.4038380139442182
1921.0,2.295,-0.4028831428998551
1922.0,2.295,-0.402316660551713
1923.0,2.295,-0.4017506617953076
1924.0,2.295,-0.4011852047166394
1925.0,2.295,-0.4006202895904572
1926.0,2.295,-0.4000559166880016
1927.0,2.295,-0.3994920862772066
1928.0,2.295,-0.3992525246351385
1929.0,2.295,-0.3986882414998948
1930.0,2.295,-0.3981245053533928
1931.0,2.295,-0.3975613176462171
1932.0,2.295,-0.3969986786187678
1933.0,2.295,-0.3964365885087116
1937.0,2.2951,-0.3935816083424536
1940.0,2.2951,-0.3922568515604278
1942.0,2.295,-0.3910191238440604
1943.0,2.295,-0.3904644105553582
1944.0,2.295,-0.3899338590386033
1945.0,2.295,-0.3893800923421767
1946.0,2.295,-0.3888268717720589
1947.0,2.295,-0.3882799229660613
1948.0,2.295,-0.3877277679417243
1949.0,2.295,-0.38717615975481
1952.0,2.295,-0.3854075158807053
1953.0,2.295,-0.3852539726496809
1954.0,2.295,-0.3845971353659447
1955.0,2.295,-0.3840479908404499
1956.0,2.295,-0.3835674217145488
1957.0,2.295,-0.3826549956003683
1958.0,2.295,-0.3822455196046228
1959.0,2.295,-0.3816993411710243
1960.0,2.295,-0.3811537115862875
1961.0,2.295,-0.380608631156703
1962.0,2.295,-0.3800641000413417
1963.0,2.295,-0.3795201183962754
1964.0,2.295,-0.378976686374699
1965.0,2.295,-0.3784338041268746
1966.0,2.295,-0.3778914718002331
1968.0,2.2949,-0.3768199942796151
1969.0,2.2949,-0.3762797761691389
1970.0,2.2949,-0.3757401059831764
1971.0,2.2949,-0.3752009844134081
1972.0,2.2949,-0.3746624115950441
1973.0,2.2949,-0.3741243876603191
1974.0,2.2949,-0.3735869127391092
1975.0,2.2949,-0.3730499869579359
1977.0,2.2948,-0.372118296317337
1978.0,2.2948,-0.3715828547797835
1979.0,2.2948,-0.3710479627535159
1980.0,2.2948,-0.3705136205074004
1981.0,2.2948,-0.3699798281515286
1982.0,2.2948,-0.3694465857937327
1983.0,2.2948,-0.3689138935389217
1984.0,2.2948,-0.3683817514891151
1985.0,2.2948,-0.36785015974365
1987.0,2.2947,-0.366928747633041
1988.0,2.2947,-0.3663986380779288
1989.0,2.2947,-0.3658690791183541
1990.0,2.2947,-0.3653400709923805
1991.0,2.2947,-0.3648116137833549
1992.0,2.2947,-0.3642837075724331
1993.0,2.2947,-0.3637563524376305
1994.0,2.2947,-0.3632295484548917
1995.0,2.2947,-0.3627032956968855
1997.0,2.2946,-0.361791162602709
1998.0,2.2946,-0.3612663942608194
1999.0,2.2946,-0.3607421772680921
2000.0,2.2946,-0.3602185119065683
2001.0,2.2946,-0.3596953982339351
2002.0,2.2946,-0.3591728363056649
2003.0,2.2946,-0.3586508261740798
2005.0,2.2945,-0.3577680880528472
2006.0,2.2945,-0.3572474635157698
2007.0,2.2945,-0.3567273841474174
2008.0,2.2945,-0.3562078572428268
2009.0,2.2945,-0.3556888828390573
2010.0,2.2945,-0.3551704609703318
2011.0,2.2945,-0.3546525916687081
2012.0,2.2945,-0.3541277927217093
2013.0,2.2945,-0.3536110651100994
2014.0,2.2945,-0.3530948900256817
2015.0,2.2945,-0.352579267489567
2017.0,2.2944,-0.351684910610853
2018.0,2.2944,-0.3511707832851918
2019.0,2.2944,-0.3506572039416632
2020.0,2.2944,-0.3501441773065529
2021.0,2.2944,-0.3496317033880313
2022.0,2.2944,-0.3491197821917395
2024.0,2.2943,-0.3482317113042399
2025.0,2.2943,-0.3477212862179262
2026.0,2.2943,-0.3472114093049951
2028.0,2.2942,-0.3463268125902567
2032.0,2.2943,-0.3442399472880892
2033.0,2.2943,-0.343733535891638
2034.0,2.2943,-0.3432277073355451
2035.0,2.2943,-0.3427224327154647
2036.0,2.2943,-0.3422177120017896
2037.0,2.2943,-0.3417135451623459
2038.0,2.2943,-0.3412099321630361
2039.0,2.2943,-0.3407068729675288
2041.0,2.2944,-0.3401929825630976
2042.0,2.2944,-0.3396884637607898
2043.0,2.2944,-0.3391847307624863
2044.0,2.2944,-0.3386815616575731
2045.0,2.2944,-0.3374838909298783
2046.0,2.2944,-0.3370068322012145
2047.0,2.2944,-0.3365086653685987
2048.0,2.2944,-0.3360110508129375
2049.0,2.2944,-0.3355139884831203
2050.0,2.2944,-0.335017478320788
2051.0,2.2944,-0.3345215202652585
2052.0,2.2944,-0.3340261142540309
2053.0,2.2944,-0.3335312602218732
2054.0,2.2944,-0.3330369581023852
2055.0,2.2944,-0.3325158251117771
2056.0,2.2944,-0.3320227617458903
2057.0,2.2944,-0.3315302496180681
2059.0,2.2945,-0.33041859679075
2060.0,2.2945,-0.3299279012120743
2061.0,2.2945,-0.3294377565261034
2062.0,2.2945,-0.3289481625868822
2063.0,2.2945,-0.3284591193096143
2064.0,2.2945,-0.3279706266073848
2065.0,2.2945,-0.3274826843914075
2066.0,2.2945,-0.326995292570687
2067.0,2.2945,-0.3265084510523069
2069.0,2.2946,-0.3254098152495773
2070.0,2.2946,-0.3249247862957162
2071.0,2.2946,-0.3244403072114757
2073.0,2.2947,-0.3233470928278443
2074.0,2.2947,-0.3228644243185084
2075.0,2.2947,-0.3223823051501464
2076.0,2.2947,-0.3219063568702183
2077.0,2.2947,-0.3214253080176139
2078.0,2.2947,-0.3209448082015508
2079.0,2.2947,-0.3204648573045565
2080.0,2.2947,-0.3199854552077759
2081.0,2.2947,-0.3195066017900012
2082.0,2.2947,-0.3190282969284224
2083.0,2.2947,-0.3185505404981442
2084.0,2.2947,-0.3180733323723095
2086.0,2.2948,-0.3169933439629817
2087.0,2.2948,-0.3165179568934916
2088.0,2.2948,-0.3160431181407299
2089.0,2.2948,-0.3155688268639362
2090.0,2.2948,-0.3150950829253818
2091.0,2.2948,-0.3146218861853315
2092.0,2.2948,-0.3141492365021049
2093.0,2.2948,-0.3136771337323151
2094.0,2.2948,-0.3132055777311574
2095.0,2.2948,-0.3127345683512297
2097.0,2.2949,-0.3116722346619098
2098.0,2.2949,-0.3112093293934214
2099.0,2.2949,-0.31074063256807
2100.0,2.2949,-0.3102724816010911
2101.0,2.2949,-0.3098048763352022
2102.0,2.2949,-0.3093378166105692
2103.0,2.2949,-0.308871302265733
2104.0,2.2949,-0.3084053331372759
2106.0,2.295,-0.3073490924560288
2107.0,2.295,-0.30688494258969
2108.0,2.295,-0.3064213379510878
2109.0,2.295,-0.3059582774790198
2110.0,2.295,-0.3054957610001387
2112.0,2.2951,-0.304452876139087
2113.0,2.2951,-0.3039921471148866
2114.0,2.2951,-0.3035319621342153
2115.0,2.2951,-0.3030723201405573
2116.0,2.2951,-0.302613220950413
2117.0,2.2951,-0.3021546643783573
2119.0,2.2952,-0.3011208418308729
2120.0,2.2952,-0.3006640676848227
2121.0,2.2952,-0.3003355320778515
2122.0,2.2952,-0.2998792002430797
2123.0,2.2952,-0.2994234118561574
2124.0,2.2952,-0.2989681668809432
2125.0,2.2952,-0.2985134651132494
2126.0,2.2952,-0.2980593063474437
2127.0,2.2952,-0.297605690376247
2128.0,2.2952,-0.2971526169906763
2130.0,2.2953,-0.2960125151820266
2131.0,2.2953,-0.2955618206648375
2132.0,2.2953,-0.2951116682062799
2133.0,2.2953,-0.2946620550378362
2134.0,2.2953,-0.2942129809471964
2135.0,2.2953,-0.293764445720329
2136.0,2.2953,-0.2933164491420701
2137.0,2.2953,-0.2928689909952855
2138.0,2.2953,-0.292422071062106
2139.0,2.2953,-0.2919756891224441
2140.0,2.2953,-0.2915224623504938
2141.0,2.2953,-0.2911569269412275
2142.0,2.2953,-0.290634136101659
2143.0,2.2953,-0.2901899319512995
2144.0,2.2953,-0.2897921483523253
2145.0,2.2953,-0.2893012244976389
2146.0,2.2953,-0.2888586393443777
2147.0,2.2953,-0.2884165902433557
2148.0,2.2953,-0.2879750769624161
2149.0,2.2953,-0.2875340992674583
2150.0,2.2953,-0.2870936569237419
2151.0,2.2953,-0.2866537496943468
2152.0,2.2953,-0.2862143773416573
2153.0,2.2953,-0.2857755396259698
2154.0,2.2953,-0.2853372363069803
2155.0,2.2953,-0.2848994671424633
2157.0,2.2954,-0.2839131521718276
2158.0,2.2954,-0.2834771358658008
2159.0,2.2954,-0.2830416526575833
2160.0,2.2954,-0.2826067022498914
2161.0,2.2954,-0.2821722843924151
2163.0,2.2955,-0.281193621893953
2164.0,2.2955,-0.2808293006845799
2165.0,2.2955,-0.2803968142585092
2166.0,2.2955,-0.2798970727616902
2167.0,2.2955,-0.2794659954113619
2168.0,2.2955,-0.2790354486997324
2169.0,2.2955,-0.2786214503153844
2170.0,2.2955,-0.2781918826324572
2171.0,2.2955,-0.2777628450907147
2172.0,2.2955,-0.2773343374273403
2173.0,2.2955,-0.2769063593756672
2174.0,2.2955,-0.2764789106677817
2175.0,2.2955,-0.2760519910344257
2176.0,2.2955,-0.2756256002052043
2177.0,2.2955,-0.2751997379083431
2178.0,2.2955,-0.2747744038710663
2179.0,2.2955,-0.2743495978193195
2181.0,2.2956,-0.2733928854517478
2182.0,2.2956,-0.2729698053276627
2183.0,2.2956,-0.2725472571847575
2184.0,2.2956,-0.2721252355113893
2185.0,2.2956,-0.2717037400261715
2186.0,2.2956,-0.2712827704465448
2187.0,2.2956,-0.2708623264888486
2188.0,2.2956,-0.2704424078680215
2189.0,2.2956,-0.2700230142979944
2190.0,2.2956,-0.2696041454916836
2191.0,2.2956,-0.2691858011606812
2192.0,2.2956,-0.2687679810153749
2194.0,2.2957,-0.2678244694996803
2195.0,2.2957,-0.2674083771358063
2196.0,2.2957,-0.2669928117378163
2197.0,2.2957,-0.2665777688816941
2198.0,2.2957,-0.2661632482715304
2199.0,2.2957,-0.2657373589359868
2200.0,2.2957,-0.2653239428308054
2201.0,2.2957,-0.2649109207931325
2202.0,2.2957,-0.264498673966368
2203.0,2.2957,-0.2640868203500066
2204.0,2.2957,-0.2636754869608413
2205.0,2.2957,-0.2632646734955161
2206.0,2.2957,-0.2628543796499336
2207.0,2.2957,-0.2624446051189639
2208.0,2.2957,-0.2620353495961275
2209.0,2.2957,-0.2616266127741512
2210.0,2.2957,-0.2612183943446953
2211.0,2.2957,-0.2608106939982701
2212.0,2.2957,-0.260403511424562
2214.0,2.2958,-0.259492422703988
2215.0,2.2958,-0.2590869059269331
2216.0,2.2958,-0.2586819075710345
2217.0,2.2958,-0.2583328663696179
2218.0,2.2958,-0.2578678084830507
2219.0,2.2958,-0.2574673872111306
2220.0,2.2958,-0.2570852850464999
2221.0,2.2958,-0.2566907622378513
2222.0,2.2958,-0.2562887213114219
2224.0,2.2957,-0.2555694922619324
2225.0,2.2957,-0.2552349629638109
2227.0,2.2958,-0.2543424071391876
2228.0,2.2958,-0.253856547004358
2229.0,2.2958,-0.2534697764706913
2230.0,2.2958,-0.2531082374100911
2231.0,2.2958,-0.2527107278822198
2232.0,2.2958,-0.2522657941763055
2233.0,2.2958,-0.2518695559677947
2234.0,2.2958,-0.2514738283147206
2235.0,2.2958,-0.2510786108842433
2236.0,2.2958,-0.2506839033427727
2237.0,2.2958,-0.250289705355834
2238.0,2.2958,-0.249896016588013
2239.0,2.2958,-0.2495028367030692
2240.0,2.2958,-0.2491101653638632
2241.0,2.2958,-0.248718002232214
2242.0,2.2958,-0.248326346969485
2243.0,2.2958,-0.2479351992356582
2244.0,2.2958,-0.2475445586902152
2245.0,2.2958,-0.2471544249915553
2247.0,2.2959,-0.2462766657442897
2248.0,2.2959,-0.2458881905160372
2249.0,2.2959,-0.2455002206632374
2250.0,2.2959,-0.2451127558030444
2251.0,2.2959,-0.2447257955886559
2252.0,2.2959,-0.2443393396726575
2253.0,2.2959,-0.2439533877068089
2255.0,2.296,-0.2430851402552719
2256.0,2.296,-0.2427008369072158
2257.0,2.296,-0.2423170360100407
2258.0,2.296,-0.2419337371747958
2259.0,2.296,-0.2415509400485607
2260.0,2.296,-0.2411686442772368
2261.0,2.296,-0.2407868495061818
2262.0,2.296,-0.2404055553800353
2263.0,2.296,-0.2400247615425423
2264.0,2.296,-0.2396444676365598
2265.0,2.296,-0.2392646733044784
2266.0,2.296,-0.2388853781878671
2267.0,2.296,-0.2385065819272511
2268.0,2.296,-0.238128284162731
2269.0,2.296,-0.2377504845335487
2270.0,2.296,-0.2373731826783296
2271.0,2.296,-0.2369963782346668
2272.0,2.296,-0.2366202736425113
2273.0,2.296,-0.2362444618769155
2274.0,2.296,-0.2358691464359418
2275.0,2.296,-0.2354943269543757
2276.0,2.296,-0.2351200030663212
2278.0,2.2961,-0.2342792805342173
2279.0,2.2961,-0.2339065707880047
2280.0,2.2961,-0.2335343555271009
2281.0,2.2961,-0.2331626339049597
2282.0,2.2961,-0.232791405551636
2283.0,2.2961,-0.2324206700963046
2284.0,2.2961,-0.2320504271674246
2285.0,2.2961,-0.2316806763928491
2286.0,2.2961,-0.2313114173998474
2287.0,2.2961,-0.2309426498149108
2288.0,2.2961,-0.2305743732638814
2290.0,2.2962,-0.2297462961995268
2291.0,2.2962,-0.2293796240982475
2292.0,2.2962,-0.2290134418513907
2293.0,2.2962,-0.2286465174787721
2294.0,2.2962,-0.2282834905433821
2295.0,2.2962,-0.2279187692715003
2296.0,2.2962,-0.2275545358988149
2297.0,2.2962,-0.2271907900455678
2298.0,2.2962,-0.2268275313312184
2299.0,2.2962,-0.2264647593744801
2300.0,2.2962,-0.2261107156275487
2301.0,2.2962,-0.2257488728910941
2302.0,2.2962,-0.2253875159257317
2303.0,2.2962,-0.225026644348448
2304.0,2.2962,-0.224666257774561
2305.0,2.2962,-0.2243063558189844
2307.0,2.2963,-0.22349730410655
2308.0,2.2963,-0.2231389818729733
2309.0,2.2963,-0.2227811461039366
2310.0,2.2963,-0.2224237928809257
2311.0,2.2963,-0.2220669218151312
2312.0,2.2963,-0.2217105325173874
2314.0,2.2964,-0.2209094543456436
2315.0,2.2964,-0.2205546352621786
2316.0,2.2964,-0.2202002997025056
2317.0,2.2964,-0.2198464438188576
2318.0,2.2964,-0.2194930672187181
2320.0,2.2965,-0.2186988265484614
2321.0,2.2965,-0.2183470118814042
2322.0,2.2965,-0.2179956781774563
2323.0,2.2965,-0.2176448216489077
2324.0,2.2965,-0.2172944419000164
2325.0,2.2965,-0.2169445385345336
2326.0,2.2965,-0.2165951111559159
2328.0,2.2966,-0.2158098308355755
2329.0,2.2966,-0.2154619544106329
2330.0,2.2966,-0.2151145555537948
2331.0,2.2966,-0.214767630555394
2332.0,2.2966,-0.2144142639405021
2333.0,2.2966,-0.2140683218976118
2334.0,2.2966,-0.213724011259625
2335.0,2.2966,-0.2133790077480841
2336.0,2.2966,-0.2130344759779753
2337.0,2.2966,-0.2126904155479863
2338.0,2.2966,-0.2123468260559125
2339.0,2.2966,-0.2120037070992616
2340.0,2.2966,-0.2116576484456532
2342.0,2.2967,-0.2108915617912606
2343.0,2.2967,-0.2105504441079879
2344.0,2.2967,-0.2102097961869666
2345.0,2.2967,-0.2098696162473409
2346.0,2.2967,-0.2095299038836188
2347.0,2.2967,-0.2091868517746418
2348.0,2.2967,-0.2088480934616032
2349.0,2.2967,-0.2085098014284886
2350.0,2.2967,-0.2081729963229065
2351.0,2.2967,-0.2078356302292913
2352.0,2.2967,-0.2074987292137337
2353.0,2.2967,-0.2071622928677781
2354.0,2.2967,-0.206826320782773
2355.0,2.2967,-0.206490812549644
2356.0,2.2967,-0.2061557677586252
2358.0,2.2968,-0.2054063787230963
2359.0,2.2968,-0.2050728272994694
2360.0,2.2968,-0.2047397391291116
2361.0,2.2968,-0.2044071122759453
2362.0,2.2968,-0.2040749463282368
2363.0,2.2968,-0.2037432408733178
2364.0,2.2968,-0.2034119954985333
2365.0,2.2968,-0.2030812097907285
2366.0,2.2968,-0.2027508833363806
2367.0,2.2968,-0.2024210157216674
2368.0,2.2968,-0.2020879052773526
2369.0,2.2968,-0.2018123934495025
2370.0,2.2968,-0.2014299488693722
2371.0,2.2968,-0.2011019345101128
2372.0,2.2968,-0.2007743768320368
2373.0,2.2968,-0.2004472754194921
2374.0,2.2968,-0.2001206298563852
2375.0,2.2968,-0.1997944397265316
2376.0,2.2968,-0.1994687046131851
2378.0,2.2969,-0.1987371178893758
2379.0,2.2969,-0.1984128669401375
2380.0,2.2969,-0.1980890692253409
2381.0,2.2969,-0.1977657243016988
2383.0,2.297,-0.1970395526538305
2384.0,2.297,-0.1967176844784581
2385.0,2.297,-0.1963962673058207
2386.0,2.297,-0.1960753006915083
2387.0,2.297,-0.1957547842153966
2388.0,2.297,-0.195434717457352
2389.0,2.297,-0.1951150999965184
2390.0,2.297,-0.1947959314122793
2391.0,2.297,-0.1944772112833458
2392.0,2.297,-0.194158939188292
2393.0,2.297,-0.1938411147054045
2394.0,2.297,-0.1935237374126899
2395.0,2.297,-0.1932068068879426
2396.0,2.297,-0.192890390162013
2397.0,2.297,-0.1925743515455381
2398.0,2.297,-0.1922587584301199
2400.0,2.2971,-0.1915566610252302
2401.0,2.2971,-0.191242483267244
2402.0,2.2971,-0.1909287516618561
2403.0,2.2971,-0.1906154634356083
2404.0,2.2971,-0.1903026181633821
2405.0,2.2971,-0.189990215420151
2406.0,2.2971,-0.1896782547804559
2407.0,2.2971,-0.1893667358185514
2408.0,2.2971,-0.1890556581087464
2409.0,2.2971,-0.1887450212247461
2410.0,2.2971,-0.1884348247402845
2411.0,2.2971,-0.1881250682289634
2412.0,2.2971,-0.1878157512637656
2413.0,2.2971,-0.187506873417752
2415.0,2.2972,-0.1868134602179029
2416.0,2.2972,-0.1865060113941686
2417.0,2.2972,-0.1861990020857792
2418.0,2.2972,-0.1858924296224144
2419.0,2.2972,-0.1855862935757712
2420.0,2.2972,-0.185280593517618
2421.0,2.2972,-0.1849753290191884
2422.0,2.2972,-0.1846704996518487
2424.0,2.2973,-0.183986247372661
2425.0,2.2973,-0.1836828338470745
2426.0,2.2973,-0.1833798557794195
2427.0,2.2973,-0.1830773105604752
2428.0,2.2973,-0.1827751977602871
2429.0,2.2973,-0.1824735169489486
2430.0,2.2973,-0.1821722676962535
2432.0,2.2974,-0.1815083659949353
2433.0,2.2974,-0.1812084506910523
2434.0,2.2974,-0.1809089718215495
2435.0,2.2974,-0.1805936563514384
2436.0,2.2974,-0.1802951234596014
2437.0,2.2974,-0.1799970188890156
2438.0,2.2974,-0.1796993422083837
2439.0,2.2974,-0.1794020929863009
2440.0,2.2974,-0.1791052707912881
2441.0,2.2974,-0.1788142098640895
